review_id,user_name,score_stars,thumbs_up_count,at,content,reply,lang_param,country_param,lang_detected,sentiment_label,sentiment_score,dup_exact,dup_near,low_info,bot_like,cluster_id,fake_flag,fake_reason,fake_flag_v2,fake_reason_v2,is_common_short,burst_dup,cluster_size,interesting_flag,interesting_score,interesting_reason
801529f0-e881-4d1a-ac97-4dac9ef59b47,Addison Ruzzamenti,1,6,2024-05-17T21:08:55,Very buggy. Kicked me out of the game many times in 5 minutes.,"We’re sorry for the inconvenience. Crashing or lagging problems are closely related to devices. Please contact our support team at support@joygame.com and share a detailed description of the issue, screenshots, device info and OS version so that we can help you fix it.",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.3067702440097281,novelty
4e730502-cd4e-4195-a224-dec058c46bce,madhusudhan reddy polreddy,1,4,2024-04-18T07:48:24,Game is good but 3 negative points 1 There is no offline game 2 Too many ads 3Hanging in add,"Thank you for your feedback, Madhusudhan. We understand the importance of an offline mode and a smoother ad experience. We're working to address these issues to enhance gameplay. We appreciate your patience!
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,True,0.3099467928420244,novelty
51b93a8b-b9cc-4da0-8422-d77224c9723d,Dj_for_freinds,2,4,2024-05-06T14:50:19,Just way too many ads...ruins the mood to play,"Hi! We’re sorry to hear that the ads are impacting your enjoyment of the game. Thank you for your feedback; we're working on ways to improve the ad experience. We hope you give us another try in the future.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,True,0.28091373839102907,rare_language
43974063-bfad-472c-89ec-a3c9a42e11af,Koko Ashraf,1,5,2024-03-31T08:41:07,I was want to write 0 but i can't 5 hours i still want to play but it isn't a good game dont do games again remove it after 2 seconds,"Hi Koko! We're sorry to hear that the game didn’t meet your expectations. We appreciate your feedback and are continuously working to improve. Thank you for sharing your thoughts with us.
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.3561904951571363,rare_language
5e20df2f-3ce4-46f5-b793-a8b7cab99a82,C K ASWANTH,1,0,2024-03-21T00:10:07,This is an ad game. Fully ads. Dont download it,"Hi! We understand that ads can be frustrating, and we're working on making the experience less intrusive. Thank you for sharing your feedback with us.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.22042214768827462,novelty
24a383db-0aaa-421a-aae2-cf17bbcfbe6c,Star Fish,1,0,2023-11-17T04:28:05,Very lagy and intense on the adds. Not playable.,We are sorry to see you are having problems! The performance of the game is a priority for us and something we will continue to optimize.,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.23385121445422802,rare_language
cce5cd96-e6f9-46e6-be5c-4a4777c2bb10,NELLZBS2 Bristol,1,0,2023-11-09T05:07:13,Game was going OK until it went into some black road and can't do anything dis is wen going to patrol it happens,"We're sorry for the issue, NELLZBS2. Our team is aware of this bug and is working on a fix. We appreciate your patience and feedback. Thank you for helping us improve the game.
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,False,organic_complaint,False,False,782,True,0.27899262440604666,rare_language
c958929e-b0f6-4d0c-97a1-08a3c789317f,ruful Hilliard,1,0,2024-06-13T16:43:17,Very bad because the game won't play and it keeps getting stuck,"Hello, thank you for your feedback. We're sorry that the game keeps getting stuck and won’t play properly. Our team is working on stability improvements, and we recommend checking for the latest updates to ensure a smoother experience.",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.22587092106403267,novelty
39594603-f42c-4fbf-bf40-78079159d28a,Jonel Rivera,1,0,2025-08-24T06:47:47,your app is full of shitload ads,Thanks for your feedback. We understand your frustration about the ads. We're working to improve the balance between traffic patrol gameplay and ad frequency.,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.21866264280411052,rare_language
d86bc810-2f89-4722-9ad9-c2321324b1ca,Biraj Debbarma,5,180,2024-05-15T08:03:46,very good 👍 itgs give the real life feel..but i harrited one thing it have shown very adds,"Thank you, Biraj! We're thrilled to hear you enjoy the realistic feel of the game 👍. We understand that too many ads can be frustrating, and we’re working to improve the balance. Thanks for your feedback!
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.4081013651110786,"community_liked(180),rare_language"
636de7a8-c8cb-4ed8-9cdf-e03b5389b71f,Heidi Gilliam,1,0,2023-08-11T04:31:19,Terrible game. Semed to glitch while loading.,We’re sorry for the inconvenience. We've released a new version to fix this issue. Thank you!,en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.2347813289224277,rare_language
336b3b71-0abb-4884-94d6-51a9b1a90879,JUptain,1,1,2025-05-06T04:35:30,ads after each level. would give 0 stars if I could,Thanks for the honest feedback. We're working to balance ads for a better patrol simulation experience. Your input helps us improve.,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.23124365953810416,novelty
ed5cb945-a224-4256-a57b-67efaccbdc96,Binayak Das,2,9,2024-05-19T10:58:03,I didn't enjoyed playing because of unnecessary ads on playing.,"Hi, you can remove Ads by in-app purchase.",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.35970325186405555,rare_language
7b171e8a-ff37-4ed5-8ed9-d409d17ed203,Derek Florey,1,4,2023-12-30T01:10:30,Nice game too many adverts though and far too often,"Hi Derek! We’re glad you liked the game, but we understand that ads can be overwhelming. We're working to improve the experience and make ads less intrusive. Thank you for your feedback!
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,True,0.28953481414632487,rare_language
ce6dab9f-b5a0-4d08-b1c1-f76132408953,Sultan Mehmood,1,1,2025-07-27T14:05:02,too much adds,"Thank you for your feedback, Sultan Mehmood. The Patrol Officer team understands that too many ads can affect your driving simulator experience. We are working to improve this and offer a smoother gameplay. Sorry for the inconvenience and thank you for your support! 🚓",en,TR,cy,neutral,0.5,False,True,False,False,2,True,dup_near,False,,False,False,13,False,0.22209017668228578,rare_language
ab844e90-2011-4657-ae53-0e8baacb5ff4,Karuna Kumari,4,1,2025-07-12T11:53:03,good game but network wala hai,"Thank you for your feedback, Karuna Kumari! The Patrol Officer team is working to improve network stability for smoother gameplay. We appreciate your support and are always looking to enhance the driving and cop simulator experience. Sorry for any trouble you faced. 🚓",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.2368384444331581,rare_language
9494c5f0-6fa1-4015-9be0-210056317e19,cj coney,1,2,2023-08-09T00:20:36,After ever move I have to restart my phone and game won't play more then one move.,We’re sorry for the inconvenience. We've released a new version to fix this issue. Thank you!,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.29084242865397103,rare_language
e46dc143-b9d2-4f9d-8ce9-64a1e080fda8,kenneth Tan,2,4,2024-02-19T16:00:44,"This game is fun but, we have to repeat the same prosess every single time.","Hello Kenneth, we are delighted that you enjoyed the game. If you provide more detailed information about what you didn't like, we would like to improve. Thank you!




",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.2923428537458019,novelty
5e303f21-3511-4666-bff9-6663d52cee03,Essa,1,3,2024-10-31T03:19:32,"Too many ads, waste of time","We're sorry for the inconvenience caused by the ads. We're constantly working to improve the experience, and we'll consider your feedback to find a better balance.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.2540055658945987,rare_language
70919a62-37ab-442e-abcf-6d364397df70,Jack Ban,1,2,2024-05-05T20:35:58,This game is nice but I am not satisfied this game ads I am delete game only one reason for this game ads 🥴😶‍🌫️,"Hi! We're sorry to hear that ads affected your experience with the game. Thank you for sharing your thoughts; we're working on improving the ad experience to make the game more enjoyable. We hope you'll consider giving us another try in the future.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,True,0.30150127343388355,rare_language
1115b39e-2973-43ed-ae2b-f924020e371d,Darren James,1,0,2023-11-24T20:51:26,Won't let you play just keeps kicking you out don't waste your time downloading,"Thank you for letting us know, Darren. We're sorry to hear that you're being kicked out of the game. Please try updating to the latest version, and if the issue persists, reach out so we can assist further.
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.24438483293259383,novelty
c14d3482-f1d9-47ee-8422-8b659d435827,Nikobellic,1,0,2025-08-14T14:19:51,Too much enjoying due to adds,"Thank you for your feedback, Nikobellic. The Patrol Officer team is aware that too many ads can affect the driving simulator experience. Sorry for the inconvenience. The team is working to improve the balance so players can enjoy traffic and cop missions more smoothly. 🚓",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.2167216304912635,rare_language
2c4ca71a-27d2-4162-a4e4-ae5e30dc81c2,Mark Brantner,2,0,2025-08-09T23:22:12,too many forced ads,"Thank you for your feedback, Mark. The Patrol Officer team understands how forced ads can affect the driving simulator experience. We’re working to improve the balance so players can enjoy more crime-solving and less interruption. Sorry for the inconvenience, and we appreciate your support! 🚓",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.21174813068269732,rare_language
4efcd1c8-9630-42ea-8472-5e7d59150919,Salvatore Woodcock,5,3,2024-05-08T18:50:43,Good game ads alot but still it's good,"Hi! 😊 We're glad to hear you enjoy the game despite the ads. Thanks for your support, and we’re working on ways to enhance your experience even more. Happy gaming! 🎮
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.26086073172717356,rare_language
2db233a5-13a6-4116-be2e-b6ce8bc294e3,Anthony Sallis,1,2,2024-09-15T15:23:59,"Paid for ""No Ads"" and I still have them!!","Hi Anthony! Thanks for purchasing the 'No Ads' feature! We're sorry you're still seeing ads 🙏. Please make sure the game is updated to the latest version. If the issue persists, reach out to our support team (support@joygame.com) and we'll help resolve it. We're here to assist you until it's fixed! ✨",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.3257994500456407,novelty
ee0a7c23-022c-442d-9b2d-df4002a5db83,ramesh babu,1,2,2025-01-27T18:49:11,I only played 2 levels in next level there was no option of play🤬🤬,Hi ramesh babu! Thank you for reporting the issue. We’re sorry for the inconvenience and are working to fix this bug as soon as possible. Please stay tuned for the next update!,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.2607771432065491,novelty
ca980534-1385-4f21-9393-f4505d9bf6f6,Jase,1,0,2024-06-09T19:42:04,It does not even let me play the game and kick me out two seconds later,"Thank you for your feedback. We're sorry to hear that you're experiencing issues with the game crashing. Our team is working to improve stability, and we recommend checking for updates to ensure a smoother experience. Thank you for your patience.",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.23612805899253558,novelty
95c9f999-00e5-4836-bc45-0e5f69c17d7f,Darrius manolescu,1,0,2025-04-20T22:15:44,Way too many ads,"Thanks for the feedback, Darrius. We're working to reduce ad frequency. You can also try the No Ads pack for uninterrupted patrol and traffic duty!",en,TR,so,neutral,0.5,True,True,False,False,0,True,"dup_exact,dup_near",True,"near_dup(cluster=2145),exact_dup_suspicious",False,False,2145,False,0.20567964278891704,rare_language
d2c089a1-6c0e-4b9f-83ba-d160e1ed0de6,Taz Clark,1,0,2023-10-20T03:46:18,Game keeps stopping and reloading,"Hi Taz, we're sorry for the inconvenience with the game crashing and reloading. Please try updating the app and restarting your device. If the issue persists, our support team is ready to help!
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,False,organic_complaint,False,False,782,False,0.22750271349808693,rare_language
7be9b454-3c2f-43a6-84a2-5a1628231ab3,Ann Marcus,1,1,2023-08-03T21:55:35,This game glitches each and every time I decide to open the app,We’re sorry for the inconvenience. We've released a new version to fix this issue. Thank you!,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.24622331528105795,novelty
66fba96e-6b58-4144-b634-1b1c71385b65,SOURAV ACHARJEE,1,0,2024-06-01T08:42:18,Less game more advertisement.... Very bad game,"We’re sorry to hear about the ad experience. Balancing ads is important, and we're actively working to improve this aspect. Thank you for sharing your feedback, and we hope to make future updates that enhance your experience.",en,TR,no,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.22439576608533968,rare_language
c5cc1aba-4c8a-44cf-8172-a9b92abcbddd,Bhavani Sankar,2,1,2023-12-08T20:46:22,The was intrested but ad's are coming to much,"Thank you for your feedback, Bhavani! We understand ads can be disruptive. We're working on optimizing the ad experience to make it more enjoyable for you.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.2372365050750808,rare_language
372a7ae1-fb6f-43cb-b9fa-3bba980dca26,Nona Alhmoudi,1,0,2024-07-28T22:22:14,it has alot of adds and it spent more than 1 day to load and install,Thank you for your feedback! We’re sorry to hear that you experienced long loading times and too many ads. Our team is working to improve performance and reduce the frequency of ads to enhance your experience. We appreciate your patience!,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.22911126655257807,novelty
4ba47866-df30-4172-ad05-adc7a1e034dd,RHYTHM MUKHERJEE,1,1,2024-05-06T13:42:02,Bs game. Full of ads.,"Hi! We apologize for the inconvenience caused by ads. Your feedback is valuable, and we're actively working on ways to improve the ad experience. Thank you for letting us know.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.22404155742987367,rare_language
d44e1391-1b20-40b1-9436-99006a9983c3,Gillian Guy,5,1,2024-02-13T08:49:18,"Great graphics, interesting game too",Your positive comments about the game mean the world to us. We're glad that you're enjoying it and we appreciate your support. 💪🤩,en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.23802963678262495,rare_language
0917bcda-3730-4e2d-b59f-d7001e80f615,Patel Arvid,5,0,2023-12-09T18:12:34,This game makes us feel like a police officer. And playing this game gives a lot of fun.This game is very nice. And it's a lot of fun.,Thanks so much for the awesome review. Please tell your friends about the game and what they are missing out on :),en,TR,en,neutral,0.5,False,True,False,False,13,True,dup_near,True,near_dup(cluster=6),False,False,6,True,0.2852734015070418,novelty
e5941532-5c47-48f9-9f4d-bd0ce99897b2,Matt A.,2,1,2024-05-15T05:48:02,More ads than play time = Garbage,"We’re sorry to hear that the ads have affected your enjoyment of the game, Matt. Balancing ads for a better play experience is a priority, and we’re working on improvements. Thanks for your feedback!
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.23209963687975232,rare_language
1bd87538-5c9d-40da-b8a5-858d12399325,Geof Whitehead,1,0,2023-12-23T01:10:35,hate when you play for 3 min and they want you to do a review. lame scores,"Hi Geof! We’re sorry for the inconvenience caused by the review prompt. Your feedback is valuable, and we’ll work on improving this experience. Thanks for sharing your thoughts!
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.24282529937800784,novelty
eb27b321-c763-4969-9682-71243f507df6,umanschi Nikita,3,11,2025-01-05T17:27:19,Its a very good game but the ads its killing it,"Hey Nikita! 😊 We're glad you enjoy the game, but we understand that ads can sometimes be frustrating. We're actively working on balancing the ad experience to make the game even more enjoyable. Thanks for your feedback! 🚓✨",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,True,0.3575774245503116,"community_liked(11),rare_language"
1942523c-1b5c-4418-980f-abb6178b1568,Alizabeth Walentowski,1,0,2023-11-25T15:37:04,"this game is HORRIBLE it goes to the homepage of it and then kicks me out! if I could give this game a 0 star I would DONT DOWNLOAD THIS GAME!!!!!! ""WARNING""","Thank you for your feedback, Alizabeth. We're sorry to hear about the issue causing the game to crash. Please try updating to the latest version, and if the problem persists, let us know so we can assist further.
",en,TR,en,neutral,0.5,False,False,True,False,-1,True,low_info,False,organic_complaint,False,False,782,True,0.4472607987595564,expressive
35c78d70-d0e0-453c-8901-efe03fa082c6,"LaToya Fluker, CNA",2,1,2023-11-26T13:12:56,bc it be starting so slow and sometimes it act slow 🦥,"Thank you for your feedback, LaToya. We understand the frustration with slow loading times and are working on improving performance to make the game faster and smoother. We appreciate your patience!
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.2551735771171697,rare_language
74a70cf5-77d5-4348-aae3-bd06fde12b76,Nay Red,5,7,2025-06-19T05:15:08,App sir are the thank u app mode. 😁😁😁😁😅😅😅😅😅...,Thanks a lot! 🚔 We're glad you're enjoying the cop simulator mode in Patrol Officer! Stay safe and have fun! 🎮,en,TR,en,neutral,0.5,False,False,True,False,-1,True,low_info,True,"near_dup(cluster=782),low_info_support",False,False,782,True,0.4227274586934566,"humorous,rare_language"
e6c3db26-eef2-4ac9-b012-3093cb805a26,Louis Smith,1,0,2023-09-21T01:27:20,"too many ads, dumping this game.","Hi, you can remove Ads by in-app purchase.",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.2140638396594468,rare_language
732d66aa-0ac0-429f-bfb4-afae05d20e1a,Aniruddha Banerjee,1,4,2024-02-23T14:07:25,Very bad game...full of ads,"Hi Aniruddha. We’re sorry that the ads impacted your experience negatively. We're working on optimizing ad frequency for a better experience. Thank you for your feedback!
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.2625680225547992,rare_language
13fb40ba-892f-4339-b840-87ad722149f1,maggie fares,4,2,2025-02-26T11:16:55,I love this game this is the best but it has ads,"Hey Maggie! 🎉 We're so happy you love the game! We understand that ads can be annoying, and we're working on improving the balance. Thanks for your feedback! 🚔🔥
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.24814356780258737,novelty
574cf133-605a-4755-916e-f8e337d25a74,Yashrajsinh Rathod,5,2,2024-01-20T23:05:27,Nice game but please remove ads,"Thanks, Yashrajsinh! We’re glad you’re enjoying the game. We appreciate your feedback on ads and will keep it in mind as we work to improve the experience. 😊
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.24402521250944956,rare_language
409fac23-235d-4807-a2a3-a20a60e71d8f,jose Corr,1,18,2023-12-02T18:07:56,too many ads for the game,"Thank you for your feedback, Jose. We understand that ads can be frustrating, and we're working on balancing the ad experience to improve gameplay. We appreciate your patience.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,True,0.3511136627122791,"community_liked(18),rare_language"
3df814a1-f839-4f03-ba39-e31a51c5e95e,Jobayer Alam,1,1,2025-04-20T18:50:03,too much long ads,"Thanks for your feedback, Jobayer. We're working to improve ad balance. You can try the No Ads pack for a smoother traffic and cop simulation experience.",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.22290131719424397,rare_language
fe888b81-9b3a-437e-b1f9-255944a189ae,Harsh Dixit,1,0,2024-03-06T08:07:14,The game is showing us offline but it needs internet to run worst thing hat it,"Hello Harsh! 😊 It's true that our game requires an internet connection to provide the best experience. Thank you for your feedback, and we’ll consider enhancing offline options in the future. We’re always open to your suggestions to make our game better!
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.23922689459336532,novelty
6b60d786-1703-4e21-9123-83f9ef1da5e6,Tirtho Singha Roy,1,0,2025-03-15T22:25:33,Too many ads,"Hey Tirtho, we understand that too many ads can be frustrating. We're working on improving the balance and also offer an ad-free option for a smoother experience. Thanks for your feedback! 🎮",en,TR,so,neutral,0.5,True,True,False,False,0,True,"dup_exact,dup_near",True,"near_dup(cluster=2145),exact_dup_suspicious",False,False,2145,False,0.20191017503507191,rare_language
8321376d-9e27-4000-a066-57dd253eb4b2,anangelsstar,1,4,2024-04-03T10:21:34,Way too many ads,"We apologize for the number of ads affecting your experience. We're working on balancing ad frequency to improve gameplay. Thank you for your feedback.
",en,TR,so,neutral,0.5,True,True,False,False,0,True,"dup_exact,dup_near",True,"near_dup(cluster=2145),exact_dup_suspicious",False,False,2145,False,0.26267198712720075,rare_language
bfa8c027-37ce-44ee-83d9-03a06c4b4242,Vamshi Krishna,1,0,2024-02-15T21:10:02,Too many ads don't install,"Hey Krishna! We apologize for any negative experience you may have had. Your feedback is important to us and we are working on improvements related to advertisements. 😊

",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.2108627799614805,rare_language
653762d6-c1f4-4d89-b7be-f7d7d8894f73,Katie Schumacher,1,1,2023-08-12T00:58:46,Glitches real bad after so many levels.,We’re sorry for the inconvenience. We've released a new version to fix this issue. Thank you!,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.23642773411967222,rare_language
2ca0ab78-2854-4081-8597-15d8ddd7329f,J “J” Cov.ington,4,31,2023-09-27T06:06:58,Glitches after a certain level but cool game,We're very sorry you've encountered this issue! Please contact us at support@joygame.com with your details. Include the device you use and when do you encounter the issue. We'll do our best to resolve it. Thank you!,en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.380297795140515,"community_liked(31),rare_language"
9354e6fa-8f3d-4b70-ade7-a5ed2d068108,Sampath kumar,1,1,2024-04-21T14:40:58,Worst game full of ads,"Hi Sampath, we're sorry to hear that the ads are affecting your experience. We appreciate your feedback and are working to improve the ad balance. Thank you for sharing your thoughts.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.21887591708473136,rare_language
69e91fb7-6885-47ca-b97a-05b6562e33be,Muhammaed Shafi. Ka,1,0,2024-06-20T06:26:41,Game is good but has lot of boody ads,"Hello, thank you for your feedback! We understand that the ads may feel overwhelming. To enhance your gaming experience, you may consider our 'Ad-Free Package'. We value your insights and are constantly working to improve the balance.",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,False,organic_complaint,False,False,2145,False,0.2137812401388869,rare_language
f707b23c-9436-4c23-a28b-664d35ffe000,Payton Johnson,1,1,2023-07-28T05:13:10,When I played the game I do the same level over and over especially the 1st one,"We're sorry to hear about the level repetition issue, Dominik. This isn't the experience we want for our players. Our team is looking into it, and we appreciate your patience. Thank you for the feedback!
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.27067937560711314,rare_language
dd80af4e-484e-47dc-a439-4bbd1d050b83,IAK Production,1,1,2024-05-12T18:21:32,make it up more entertaining and enterasting make in modern interesting,"Thank you, IAK Production! We appreciate your suggestion to make the game more entertaining and modern. We’re working on updates to enhance the experience and hope you’ll enjoy the improvements!
",en,TR,no,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.2742705434328122,rare_language
1f592ee3-b8f3-4e9f-94c3-f24151a007c8,Ivars Kalvins,1,0,2024-06-16T21:24:32,Adds after every movement. No thanks.,"Hello, thank you for sharing your feedback. We understand that frequent ads can be frustrating. For an uninterrupted experience, you may want to try our 'Ad-Free Package'. We appreciate your input and are working on finding a better balance for ads.",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.22233147638875767,rare_language
5921c0be-df39-4cd0-b9eb-a6ea75b2dd19,L'Tanya Luckie,5,37,2024-03-12T07:50:34,This is a fun game; and I Love the new version very funny 🤣🤣♥️,"Hi L'Tanya! 😊 We're thrilled that you're loving the new version and finding it so funny! Thanks for sharing your joy with us. Keep having fun! 🤣♥️
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.45524260147962364,"community_liked(37),humorous"
0c0af246-08bb-4c5b-9721-724a39d1bcfe,Leela Bunderson,1,0,2023-10-28T08:54:30,"Everytime I click on it, it takes me back to my home screen","Hi,
Please update your game to the newest version. If the problem persist, you can contact our support team at support@joygame.com",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.2179857060131197,novelty
2ad72727-b7e9-4e14-b8d0-7f53dc79a8d7,Amari Hollins,5,2,2023-10-11T20:54:16,this game is amazing my child loves to steal my phone and play this 5/5,"Thank you, Amari! We're thrilled that both you and your child are enjoying the game! 🚓 It's wonderful to see it bringing fun to the whole family. 🌟
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.2787228078969157,rare_language
01d6b31f-9f1e-44a7-a904-b28e710fc76f,Bahat Innocent Issah,1,2,2024-01-06T02:05:01,too many ads and can't be played offline,"Hello, thank you for your feedback on ads and offline availability. We're working on ways to improve the gaming experience. Your feedback is very valuable to us.
",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.246952239260912,rare_language
524737c9-c5d0-4c0b-b329-01df8acba78f,Jason Delaney,2,4,2024-04-28T06:41:10,I can't tap on the different days on the officer attendance page. They don't do anything,"Hi Jason! We're sorry to hear about the issue on the officer attendance page. Thank you for letting us know; our team is working to resolve this. We appreciate your patience and feedback!
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.32514359935926995,rare_language
e327099f-5414-489d-84f4-1e06ef698e4a,Raymond Toto,2,4,2024-02-28T11:51:34,my next rated is 5 star..if the ads is disable..,"Hi Raymond! Thanks for your feedback. We understand that ads can be interruptive. Consider trying the ad-free version to enhance your experience. We appreciate your support and hope you enjoy the game! 🚓
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,True,0.29139517790086034,rare_language
b8672eb1-d3cd-41d9-862c-84e24b48b0e7,Sayyed Umer,1,1,2024-07-12T23:07:16,there is too advertiser's please remove the ads,"Thank you for your feedback. We understand that too many ads can be frustrating. We're working on improving the balance between ads and gameplay. You may also consider the ""Remove Ads"" package for a smoother experience.",en,TR,en,neutral,0.5,False,True,False,False,0,True,dup_near,True,near_dup(cluster=2145),False,False,2145,False,0.23929006314505813,rare_language
3d5fab72-5cb0-45c7-a4eb-72e0ad62e3e2,Dismas N. Okioga (D.N The DON),1,1,2024-05-17T11:09:48,it shows ad even before you start rhe game. doesn't deserve even rhe 1 star I've given,"Hello Dismas, we have forwarded your feedback to our development team regarding the matter. Thank you very much for playing our game! If you wish, you can make purchases within the game to avoid seeing ads. Thank you for your rating!",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,False,organic_complaint,False,False,782,True,0.2790013378678211,rare_language
86eaaf8d-2810-402a-9a1e-a66808809b51,Szymon C,1,1,2023-08-08T19:03:28,Very glitchy that I can not play one level,"We’re sorry for the trouble, Szymon. Our team is aware of the glitches and is working to resolve them as soon as possible. Thank you for your feedback and patience as we make improvements.
",en,TR,en,neutral,0.5,False,False,False,False,-1,False,,True,near_dup(cluster=782),False,False,782,False,0.22860552331631445,novelty
